recall_id,clause_id,clause_text,rephrased_text
5bf1c9d332cb3b0001f6f1c3,3,they were then also there,it turned out they were present there as well
5bf1c9d332cb3b0001f6f1c3,4,and we got to being good friends.,which led to us becoming close companions.
5bf1c9d332cb3b0001f6f1c3,5,We were all on the same athletics team.,All of us participated in the same track and field team.
5bf1c9d332cb3b0001f6f1c3,6,The other 3 lived in the city,The trio resided in the urban area
5bf1c9d332cb3b0001f6f1c3,7,however I was brought up on a farm,while I was raised on rural farmland
5bf1c9d332cb3b0001f6f1c3,8,and they liked to come up to the farm to help with chores and hunt.,and they enjoyed visiting the farm to assist with tasks and engage in hunting.
5bf1c9d332cb3b0001f6f1c3,9,As we grew up,As time passed
5bf1c9d332cb3b0001f6f1c3,10,we were talking one day,we found ourselves in conversation one day
5bf1c9d332cb3b0001f6f1c3,11,and someone mentioned about going bear hunting,and the idea of embarking on a bear hunt was proposed
5bf1c9d332cb3b0001f6f1c3,12,however I really didn’t want to go.,but I was not keen on the idea.
5bf1c9d332cb3b0001f6f1c3,13,I also didn’t want to disappoint the group,I didn't wish to let my friends down
5bf1c9d332cb3b0001f6f1c3,14,so I agreed to go even through I didn’t want to.,thus I consented to join despite my reluctance.
5bf1c9d332cb3b0001f6f1c3,15,So we took a flight to the canal,"Hence, we embarked on a plane journey to the canal"
5bf1c9d332cb3b0001f6f1c3,16,where we then had to use canoes to get to the bottom of the mountain,where we then navigated canoes to reach the mountain's base
5bf1c9d332cb3b0001f6f1c3,17,which seemed to take forever.,which appeared to be an endless endeavor.
5bf1c9d332cb3b0001f6f1c3,18,Once we got to the mountain,Reaching the base of the mountain
5bf1c9d332cb3b0001f6f1c3,19,we then had to walk what felt like 5 days to get to the cabin.,we trekked what seemed an eternity to arrive at the cabin.
5bf1c9d332cb3b0001f6f1c3,20,Once we got to the cabin,Upon our arrival at the cabin
5bf1c9d332cb3b0001f6f1c3,21,we realised how scary the place was,we were struck by its eerie atmosphere
5bf1c9d332cb3b0001f6f1c3,22,so we decided to stay inside and not go out,leading us to resolve to remain indoors and not venture out
5bf1c9d332cb3b0001f6f1c3,23,so we stayed in the cabin playing cards.,spending our time indoors playing card games.
5bf1c9d332cb3b0001f6f1c3,24,Towards the end of the break,As our vacation neared its conclusion
5bf1c9d332cb3b0001f6f1c3,25,we realised if we didn’t take a bear home with us,we realized that returning without a bear would subject us to ridicule
5bf1c9d332cb3b0001f6f1c3,26,we would be talked about unkindly,thus we agreed to draw cards
5bf1c9d332cb3b0001f6f1c3,27,so we decided that we would cut cards,deciding that the one with the highest card would undertake the bear hunt
5bf1c9d332cb3b0001f6f1c3,28,and whoever got the highest would be the one to go get a bear,while the other three would prepare the bear's hide for the journey back.
5bf1c9d332cb3b0001f6f1c3,29,and the remaining 3 would be the ones to skin the bear ready to take home.,"Regrettably, I drew the highest card"
5bf1c9d332cb3b0001f6f1c3,30,Unluckily it was me who got the highest card,and so I ventured into the ominous forest in search of a bear.
5bf1c9d332cb3b0001f6f1c3,31,so I went out in the scary woods looking for a bear.,"Eventually, I encountered the largest bear I had ever seen (even in pictures!)"
5bf1c9d332cb3b0001f6f1c3,32,I finally found the biggest bear I had ever seen ( even in a photo!),"I attempted to fire the rifle, but it failed to discharge as it was unloaded."
5bf1c9d332cb3b0001f6f1c3,33,I shot the gun but it didn’t go off as it hadn’t been loaded.,"Therefore, I sprinted back to the cabin as fast as I could."
5bf1c9d332cb3b0001f6f1c3,34,So I ran and ran back towards the cabin.,With the cabin finally in view
5bf1c9d332cb3b0001f6f1c3,35,When the cabin was in sight,I yelled out 'open the door!'
5bf1c9d332cb3b0001f6f1c3,36,I shouted “open the door”,As the door swung open
5bf1c9d332cb3b0001f6f1c3,37,when the door opened,I darted to the right
5bf1c9d332cb3b0001f6f1c3,38,I moved to the left,and the bear charged inside!
5bf1c9d332cb3b0001f6f1c3,39,and the bear ran in!,I informed the others that I had fulfilled my part!
5bf1c9d332cb3b0001f6f1c3,40,I told the rest id done my bit!,Reflecting on the event now
5bf1c9d332cb3b0001f6f1c3,41,Looking back now,we all concur that I indeed did my share!
5c2ebf3e626018000134986f,1,This is a story about me and three of my friends.,This tale revolves around myself and three companions.
5c2ebf3e626018000134986f,2,We knew each other back in 1949.,We were acquaintances since the year 1949.
5c2ebf3e626018000134986f,3,At one point we all attended the same high school.,There was a time when we all went to the same secondary school.
5c2ebf3e626018000134986f,4,We were athletes on the school team.,Our common ground was being members of the school's sports team.
5c2ebf3e626018000134986f,5,All the guys were the macho type.,Each one of us embodied the stereotypical tough guy.
5c2ebf3e626018000134986f,6,They used to love to go hunting.,Their favorite pastime was engaging in hunting.
5c2ebf3e626018000134986f,7,Reluctantly I would go with them.,"I would join them, albeit with some hesitation."
5c2ebf3e626018000134986f,8,They liked hunting squirrel and other small animals.,Their quarry often included squirrels and various petite creatures.
5c2ebf3e626018000134986f,9,I didn't have much interest in hunting.,Hunting never really piqued my interest.
5c2ebf3e626018000134986f,10,I grew up on a farm.,My upbringing was on a farmstead.
5c2ebf3e626018000134986f,11,I was used to these activities.,Such activities were familiar to me.
5c2ebf3e626018000134986f,12,I was no longer excited by them.,The thrill of these pursuits had long since faded for me.
5c2ebf3e626018000134986f,13,After a number of hunting trips the other guys suggested we all fly to Canada.,"After several hunting excursions, my friends proposed a trip to Canada."
5c2ebf3e626018000134986f,14,They wanted to try to hunt a bear.,Their ambition was to pursue bear hunting.
5c2ebf3e626018000134986f,15,Again I wasn't particularly keen to do this.,"Once more, I wasn't overly enthusiastic about the idea."
5c2ebf3e626018000134986f,16,I agreed to go anyway.,"Nevertheless, I consented to accompany them."
5c2ebf3e626018000134986f,17,We flew over to Canada out of Fort Wayne.,Our departure to Canada was from Fort Wayne by air.
5c2ebf3e626018000134986f,18,When we landed we had to paddle in canoes for what seemed like two days.,"Upon arrival, we found ourselves paddling canoes for what felt like an eternity."
5c2ebf3e626018000134986f,19,Once back on land we had to trek for a further 500 miles.,"Disembarking, we then embarked on a 500-mile journey by foot."
5c2ebf3e626018000134986f,20,The guys had rented a cabin in the woods.,A woodland cabin had been arranged for our stay.
5c2ebf3e626018000134986f,21,We had supplies for a few nights.,We were equipped with provisions for several nights.
5c2ebf3e626018000134986f,22,"The strange thing is, we didn't go hunting.","Oddly enough, we never actually went on the hunt."
5c2ebf3e626018000134986f,23,"We just stayed in the cabin, eating, sleeping and playing cards.","Instead, we spent our time in the cabin, consuming food, resting, and engaging in card games."
5c2ebf3e626018000134986f,24,The woods were really spooky up there.,The forest exuded an eerie atmosphere in that region.
5c2ebf3e626018000134986f,25,It seemed that the guys had lost all interest in hunting a bear.,It appeared that the enthusiasm for bear hunting had dissipated among the men.
5c2ebf3e626018000134986f,26,So we just stayed in the cabin.,"Thus, our time was spent solely within the confines of the cabin."
5c2ebf3e626018000134986f,27,Towards to the end of our stay one of the guys said we're going to look stupid if we don't come back with a bear.,"As our visit neared its end, one friend remarked that returning without a bear would be embarrassing."
5c2ebf3e626018000134986f,28,So we decided to draw cards to see who would venture into the woods to kill the bear.,We resolved to use a card draw to determine who would brave the forest for the bear.
5c2ebf3e626018000134986f,29,The other guys would have the job of skinning and cutting the meat.,The rest would take on the task of processing the bear's hide and flesh.
5c2ebf3e626018000134986f,30,We drew our cards.,We selected our cards.
5c2ebf3e626018000134986f,31,Can you believe it?,Would you believe it?
5c2ebf3e626018000134986f,32,The guy who didn't want to go in the first place drew the bear card.,"Ironically, the reluctant one among us drew the card depicting the bear."
5c2ebf3e626018000134986f,33,So out I went into the spooky woods.,"And so, I ventured into the ominous forest."
5c2ebf3e626018000134986f,34,I looked for a bear.,I embarked on a search for a bear.
5c2ebf3e626018000134986f,35,Suddenly I looked up and saw a bear.,"Out of nowhere, I glanced up to find a bear."
5c2ebf3e626018000134986f,36,It was huge.,Its size was monumental.
5c2ebf3e626018000134986f,37,I've never even seen a picture of a bear so big.,"I had never laid eyes on a bear of such magnitude, not even in imagery."
5c2ebf3e626018000134986f,38,Here was one starring right at me.,"And there it was, gazing directly at me."
5c2ebf3e626018000134986f,39,I whipped up the shotgun.,I hastily aimed the shotgun.
5c2ebf3e626018000134986f,40,I pulled the trigger.,I attempted to fire.
5c2ebf3e626018000134986f,41,But nothing happened.,"Yet, to my dismay, nothing ensued."
5c2ebf3e626018000134986f,42,Like a complete turkey I had only forgot to load the damn thing.,"In a moment of sheer folly, I had neglected to load the weapon."
5c2ebf3e626018000134986f,43,That bear was furious.,The bear was incensed.
5c2ebf3e626018000134986f,44,He did not want me on his turf.,"Clearly, it did not appreciate my intrusion."
