recall_id,clause_id,clause_text,rephrased_text
5c5ad828903c7700010a4635,11,I went to church,"So, I made my way to the church"
5c5ad828903c7700010a4635,12,and prayed to give my grandpa strength.,and beseeched for my grandfather to be endowed with vigor.
5c5ad828903c7700010a4635,13,I returned to the bookstore,"Afterward, I went back to my job at the bookshop"
5c5ad828903c7700010a4635,14,"but had another urge to return to grandpa's house,","yet felt a strong compulsion to visit my grandfather's place again,"
5c5ad828903c7700010a4635,15,when I arrived grandpa was in the lounge talking to my sister,"upon arrival, I found my grandfather conversing with my sister in the living room"
5c5ad828903c7700010a4635,16,she said that he had a sudden surge of energy,she mentioned that he had experienced an unexpected burst of vitality
5c5ad828903c7700010a4635,17,and strength,and vigor
5c5ad828903c7700010a4635,18,"and got up and walked to the lounge,","and had managed to walk into the living room on his own,"
5c5ad828903c7700010a4635,19,grandpa had been bedbound,despite having been confined to his bed previously
5c5ad828903c7700010a4635,20,as he was unable to do anything without assistance.,due to his need for constant support in daily activities.
5c5ad828903c7700010a4635,21,Grandpa lived a few more years until 90,"My grandfather continued to live for several more years, reaching the age of 90"
5c5ad828903c7700010a4635,22,that was 20 years ago,which was two decades past
5c5ad828903c7700010a4635,23,but I will always remember that praying gives us strength,yet the memory that prayer can imbue us with fortitude
5c5ad828903c7700010a4635,24,and hope.,and optimism remains with me.
5c5ad828903c7700010a4635,25,"Grandma says that prayers are useless if you don't believe,","Grandmother always mentioned that prayers are futile without faith,"
5c5ad828903c7700010a4635,26,but strong if you do.,yet they are powerful when believed in.
5c6c81cf1137e9000178795b,1,"When he was 22 years old,","At the age of 22,"
5c6c81cf1137e9000178795b,2,he worked in a book store,he was employed at a bookstore
5c6c81cf1137e9000178795b,3,which was five miles from his house.,located five miles away from his residence.
5c6c81cf1137e9000178795b,4,He lived with his sister,His living arrangements included his sister
5c6c81cf1137e9000178795b,5,and grandpa,along with their grandfather
5c6c81cf1137e9000178795b,6,who was bedridden for many years.,who had been confined to his bed for numerous years.
5c6c81cf1137e9000178795b,7,"Whilst in the bookstore,","While spending time in the bookstore,"
5c6c81cf1137e9000178795b,8,he heard a voice telling him to pray,a voice urged him to engage in prayer
5c6c81cf1137e9000178795b,9,and he remembered his grandma told him pray brings miracles,reminding him of his grandmother's words that prayer could work wonders
5c6c81cf1137e9000178795b,10,so he went to church,prompting him to visit a church
5c6c81cf1137e9000178795b,11,and asked God to help his grandpa,where he implored the Divine for assistance for his grandfather
5c6c81cf1137e9000178795b,12,even though he wasn't religious,despite not being a devout person
5c6c81cf1137e9000178795b,13,he was asking for a miracle.,he sought a divine intervention.
5c6c81cf1137e9000178795b,14,He was then told by his sister,"Later, his sister informed him"
5c6c81cf1137e9000178795b,15,that his grandpa suddenly left the bed,that their grandfather had unexpectedly risen from his bed
5c6c81cf1137e9000178795b,16,which he believed was a miracle.,an event he attributed to divine intervention.
5c6c81cf1137e9000178795b,17,His grandpa celebrated his 90th birthday,The grandfather went on to celebrate his ninetieth birthday
5c6c81cf1137e9000178795b,18,and passed away a few years later.,and departed this life some years thereafter.
5c78452cac90ae000144bb23,1,"When a girl was 22,","At the age of 22,"
5c78452cac90ae000144bb23,2,just finished college,"having just completed her university studies,"
5c78452cac90ae000144bb23,3,she worked in a bookshop.,she was employed at a bookstore.
5c78452cac90ae000144bb23,4,Her grandpa was ill at home,"Her grandfather was sick at home,"
5c78452cac90ae000144bb23,5,"and was looked after by her sister,","cared for by her sibling,"
5c78452cac90ae000144bb23,6,she had one sibling- her sister.,of whom she had only one: a sister.
5c78452cac90ae000144bb23,7,"One day,","On a certain day,"
5c78452cac90ae000144bb23,8,she heard a voice in her head to pray for her grandpa.,an inner voice urged her to offer prayers for her grandfather.
5c78452cac90ae000144bb23,9,She was alone in the bookshop,"Being solitary in the bookstore,"
5c78452cac90ae000144bb23,10,so she knew it was no one in the store.,she was certain the voice wasn't from someone inside the shop.
5c78452cac90ae000144bb23,11,She then went to the church to pray,"She proceeded to the church to offer her prayers,"
5c78452cac90ae000144bb23,12,and when she got back home,"and upon her return to the house,"
5c78452cac90ae000144bb23,13,"her grandpa, who normally cannot walk, had energy to walk.","her grandfather, typically unable to walk, was energized and walking."
5c78452cac90ae000144bb23,14,This has given her faith in prayer,"This event reinforced her belief in the power of prayer,"
5c78452cac90ae000144bb23,15,and although her grandpa passed a couple years later,"and even though her grandfather died a few years afterward,"
5c78452cac90ae000144bb23,16,it reminds her of how strong faith is.,it serves as a reminder of the potency of faith.
5c93073250e4fb0001f7907b,1,"Let me tell you a story about a time when I was twenty two years old,","Allow me to share a tale from when I was twenty-two,"
5c93073250e4fb0001f7907b,2,fresh out of college.,having just graduated from university.
5c93073250e4fb0001f7907b,3,I got a job at a bookstore.,I secured employment at a local bookshop.
5c93073250e4fb0001f7907b,4,My sister took care of my grandpa.,My sibling was looking after our grandfather.
5c93073250e4fb0001f7907b,5,It was just us two siblings.,"There were only the two of us, brother and sister."
5c93073250e4fb0001f7907b,6,Our parents were away.,Our parents were elsewhere at the time.
5c93073250e4fb0001f7907b,7,I was shelving books and heard a voice tell me to go to the church and light a candle for my grandpa and he would feel better.,"While arranging books, I heard a voice instructing me to visit the church, light a candle for my grandfather, and he would improve."
5c93073250e4fb0001f7907b,8,I looked around the store and no one else was in there.,"I scanned the bookstore, but it was empty."
5c93073250e4fb0001f7907b,9,I heard the voice again.,The voice spoke to me once more.
5c93073250e4fb0001f7907b,10,I looked around again and still nobody was in the store.,"I searched the store again, yet there was still no one present."
5c93073250e4fb0001f7907b,11,I continued shelving books.,I resumed my task of organizing the books.
5c93073250e4fb0001f7907b,12,I am not particularly religious and have been told that a prayer will not mean anything if I don't believe.,I'm not overly spiritual and have heard that a prayer is futile if I lack faith.
5c93073250e4fb0001f7907b,13,I decided to walk to the church I was about a quarter mile close to it and light a candle for grandpa.,"Nevertheless, I chose to stroll to the nearby church, roughly a quarter-mile away, and light a candle for my granddad."
5c93073250e4fb0001f7907b,14,I was back at the bookstore when I had a strong feeling to go to the house.,"Upon returning to the bookshop, I was overcome with a compelling urge to head to the house."
5c93073250e4fb0001f7907b,15,"Not a voice this time, an overwhelming feeling.","This time, it wasn't a voice but an overpowering sensation."
5c93073250e4fb0001f7907b,16,I locked the bookstore and went home to find my grandpa sitting in a chair in the living room with my sister.,I secured the bookshop and hurried back to discover my grandfather seated in the living room with my sister.
5c93073250e4fb0001f7907b,17,He had not been able to get out of bed for months.,He hadn't managed to leave his bed for several months.
5c93073250e4fb0001f7907b,18,My sister told me he suddenly had a surge of energy and was able to get out of bed and walk to the chair.,"My sister explained that he had experienced a burst of vitality, enabling him to rise and make his way to the chair."
5c93073250e4fb0001f7907b,19,It was amazing to see.,Witnessing this was astonishing.
5c93073250e4fb0001f7907b,20,That was the day he gradually began to get better.,That marked the commencement of his gradual recovery.
5c93073250e4fb0001f7907b,21,He got more energy and lived a few more years.,He regained strength and continued to live for several additional years.
5c93073250e4fb0001f7907b,22,We got to cherish our time with him.,We were able to treasure moments with him during that time.
5c93073250e4fb0001f7907b,23,You are never truly alone.,One is never truly by oneself.
5ced0ccddfb2720019962226,1,The boy took a job in bookstore during his break from university,The young man secured employment at a bookstore during his university hiatus
5ced0ccddfb2720019962226,2,and his sister was looking after their grandad,while his sister took care of their grandfather
5ced0ccddfb2720019962226,3,as his parents were away for the weekend,since their parents were gone for the weekend
5ced0ccddfb2720019962226,4,his grandad had been bedridden for some time,given that their grandfather had been confined to bed for a while
5ced0ccddfb2720019962226,5,while book stacking he heard a voice tell him to go light a candle,"during his shift arranging books, he heard a voice instructing him to light a candle"
5ced0ccddfb2720019962226,6,and say a prayer for his grandad,and to offer a prayer for his grandfather
